1666595580000,19326.25000000,19327.64000000,19310.66000000,19314.72000000,77.24406000,1666595639999,1492265.38071540,1763,33.50180000,647210.73221760,0
1666595640000,19314.24000000,19320.12000000,19306.46000000,19316.43000000,132.96527000,1666595699999,2568033.76422810,2172,59.05847000,1140697.08741730,0
1666595700000,19316.63000000,19325.57000000,19310.53000000,19315.88000000,136.01550000,1666595759999,2627379.97703420,2728,70.70686000,1365870.87216180,0
1666595760000,19315.58000000,19320.53000000,19309.12000000,19311.76000000,84.07275000,1666595819999,1623820.95306060,1836,35.64484000,688492.16269670,0
1666595820000,19311.30000000,19325.00000000,19310.00000000,19311.95000000,104.42002000,1666595879999,2017198.66381150,1830,62.08319000,1199357.48353490,0
1666595880000,19311.55000000,19312.72000000,19266.00000000,19269.45000000,309.20858000,1666595939999,5964287.97033920,5209,132.35101000,2552951.33988830,0
1666595940000,19268.78000000,19287.70000000,19264.88000000,19268.04000000,303.15349000,1666595999999,5844210.98107570,4804,138.91883000,2678195.67275560,0
1666596000000,19268.04000000,19284.00000000,19265.00000000,19279.53000000,167.93821000,1666596059999,3236992.35666230,3161,94.67435000,1824890.12514930,0
1666596060000,19278.85000000,19280.06000000,19263.63000000,19276.35000000,137.27158000,1666596119999,2645531.70657000,2475,70.66303000,1361855.49863730,0
1666596120000,19276.13000000,19287.14000000,19271.90000000,19286.82000000,123.67536000,1666596179999,2384300.33470110,2734,65.93695000,1271217.13585690,0
1666596180000,19286.70000000,19300.34000000,19286.00000000,19288.11000000,125.30453000,1666596239999,2417406.27177480,2376,51.77540000,998910.13996030,0
1666596240000,19288.92000000,19289.10000000,19265.59000000,19269.43000000,162.70768000,1666596299999,3136407.65895180,3025,73.40145000,1414999.16631630,0
1666596300000,19269.00000000,19279.85000000,19261.00000000,19275.21000000,165.11753000,1666596359999,3181546.23848810,3126,87.56297000,1687244.99343760,0
1666596360000,19275.60000000,19289.12000000,19273.45000000,19284.85000000,102.27616000,1666596419999,1972015.65969390,2246,51.41272000,991317.74036600,0
1666596420000,19284.42000000,19295.00000000,19282.00000000,19290.53000000,103.88681000,1666596479999,2003991.82896820,1968,57.84445000,1115855.19267450,0
1666596480000,19289.81000000,19300.84000000,19284.19000000,19291.53000000,97.13090000,1666596539999,1873893.00962690,2007,51.79619000,999305.63930890,0
1666596540000,19291.19000000,19297.44000000,19285.14000000,19291.93000000,96.63775000,1666596599999,1864317.57304970,1970,47.90180000,924133.08163840,0
1666596600000,19291.95000000,19303.64000000,19285.00000000,19286.93000000,165.07135000,1666596659999,3184538.75568900,2944,80.79901000,1558832.02733020,0
1666596660000,19285.73000000,19296.08000000,19282.50000000,19286.22000000,140.03555000,1666596719999,2701193.39041210,2244,67.73039000,1306563.40545020,0
1666596720000,19285.65000000,19286.73000000,19267.52000000,19273.71000000,127.26278000,1666596779999,2453373.50157810,2760,51.78345000,998319.72612790,0
1666596780000,19272.36000000,19285.95000000,19270.26000000,19275.23000000,150.08942000,1666596839999,2893320.29943960,3007,69.98531000,1349167.91375190,0
1666596840000,19276.13000000,19290.00000000,19274.28000000,19285.00000000,124.48262000,1666596899999,2400333.44137250,2410,65.24197000,1258048.16532270,0
1666596900000,19285.21000000,19295.10000000,19283.08000000,19290.82000000,77.21605000,1666596959999,1489437.85067450,1958,41.94854000,809169.57288900,0
1666596960000,19290.00000000,19308.00000000,19290.00000000,19293.02000000,184.60349000,1666597019999,3562201.94389660,3093,98.08943000,1892874.30890230,0
1666597020000,19292.84000000,19296.78000000,19284.66000000,19292.75000000,80.15100000,1666597079999,1546166.18549190,2032,41.30110000,796748.09720130,0
1666597080000,19291.92000000,19296.68000000,19288.45000000,19291.40000000,43.44670000,1666597139999,838189.24843110,1398,17.99565000,347187.24609030,0
1666597140000,19291.29000000,19303.94000000,19290.57000000,19302.61000000,67.26318000,1666597199999,1298014.75845280,1749,39.06344000,753843.84057490,0
1666597200000,19301.52000000,19303.14000000,19295.43000000,19301.24000000,64.83600000,1666597259999,1251281.02571620,1512,33.72890000,650942.55201130,0
1666597260000,19301.25000000,19308.00000000,19300.63000000,19303.33000000,67.32259000,1666597319999,1299617.95787290,1586,29.87188000,576665.45345000,0
1666597320000,19302.92000000,19304.65000000,19294.28000000,19296.01000000,61.41034000,1666597379999,1185232.85736510,1685,29.33311000,566145.90721110,0
1666597380000,19295.99000000,19305.00000000,19290.53000000,19301.78000000,80.96234000,1666597439999,1562436.43473890,1865,45.99996000,887749.03623480,0
1666597440000,19301.58000000,19302.27000000,19292.68000000,19300.45000000,84.74744000,1666597499999,1635478.68427430,1583,35.86509000,692158.30424660,0
1666597500000,19299.61000000,19301.17000000,19286.00000000,19288.23000000,63.63847000,1666597559999,1227736.48461030,1593,22.86918000,441201.52306930,0
1666597560000,19288.23000000,19289.90000000,19278.28000000,19282.68000000,95.16547000,1666597619999,1835295.37594300,1920,38.53946000,743260.10677100,0
1666597620000,19283.63000000,19304.67000000,19282.67000000,19300.53000000,101.76046000,1666597679999,1963510.81414210,2193,57.33291000,1106256.37084620,0
1666597680000,19301.11000000,19312.94000000,19297.26000000,19309.55000000,128.84839000,1666597739999,2487573.16865850,2355,88.26310000,1704053.00145490,0
1666597740000,19310.46000000,19316.98000000,19307.09000000,19315.04000000,62.30346000,1666597799999,1203240.09127800,1712,31.35204000,605505.77044020,0
1666597800000,19315.02000000,19319.58000000,19307.47000000,19314.54000000,84.55722000,1666597859999,1633156.04408700,1935,49.11351000,948614.41448600,0
1666597860000,19314.63000000,19321.94000000,19312.01000000,19320.89000000,60.76148000,1666597919999,1173683.81961440,1600,35.48615000,685473.94363780,0
1666597920000,19320.93000000,19324.98000000,19316.95000000,19317.43000000,89.34745000,1666597979999,1726296.59278420,2043,37.68785000,728206.87609650,0
1666597980000,19318.30000000,19324.93000000,19315.00000000,19322.84000000,69.66912000,1666598039999,1345996.35974360,1563,35.02486000,676696.66476800,0
1666598040000,19322.84000000,19325.60000000,19314.38000000,19317.19000000,98.71700000,1666598099999,1907268.82893470,2081,42.09590000,813361.25135600,0
1666598100000,19318.14000000,19324.67000000,19315.83000000,19319.24000000,73.20889000,1666598159999,1414418.45354650,1729,34.34785000,663618.85423060,0
1666598160000,19320.19000000,19322.48000000,19313.46000000,19320.24000000,57.22517000,1666598219999,1105477.52260850,1510,30.43397000,587940.41197380,0
1666598220000,19320.16000000,19325.94000000,19317.14000000,19324.01000000,48.35551000,1666598279999,934289.36199560,1243,25.53270000,493346.58142830,0
1666598280000,19324.00000000,19329.95000000,19319.67000000,19328.69000000,83.13524000,1666598339999,1606599.81556970,1882,40.04788000,773956.54121750,0
1666598340000,19328.67000000,19329.30000000,19321.39000000,19325.37000000,57.48270000,1666598399999,1110877.45952620,1493,25.58056000,494366.39699470,0
1666598400000,19325.82000000,19330.25000000,19320.00000000,19325.27000000,134.95905000,1666598459999,2608176.08428490,2745,66.59304000,1287010.83213290,0
1666598460000,19324.70000000,19328.82000000,19322.72000000,19323.27000000,58.65112000,1666598519999,1133467.78401970,1530,24.83070000,479879.03429170,0
1666598520000,19323.27000000,19327.97000000,19305.72000000,19308.62000000,165.66771000,1666598579999,3199968.25311960,3136,82.14370000,1586669.23443470,0
1666598580000,19308.64000000,19328.77000000,19306.90000000,19327.91000000,106.87096000,1666598639999,2064484.44018720,2326,57.92718000,1119053.02961890,0
1666598640000,19327.48000000,19330.59000000,19322.54000000,19324.00000000,52.02407000,1666598699999,1005451.18166940,1492,21.13114000,408408.98831930,0
1666598700000,19323.92000000,19329.50000000,19316.75000000,19320.88000000,90.19568000,1666598759999,1742859.98828530,1992,42.59148000,823035.97910200,0
1666598760000,19322.00000000,19322.00000000,19312.21000000,19320.29000000,61.39122000,1666598819999,1185941.87631400,1678,31.13563000,601490.02017710,0
1666598820000,19319.90000000,19328.94000000,19318.45000000,19323.36000000,73.13399000,1666598879999,1413210.11548650,1932,39.96842000,772344.58223510,0
1666598880000,19324.01000000,19331.93000000,19320.28000000,19329.00000000,76.29683000,1666598939999,1474551.85076480,1807,46.40287000,896834.80431200,0
1666598940000,19328.89000000,19337.80000000,19326.57000000,19336.91000000,80.64424000,1666598999999,1559086.77241470,2231,44.26394000,855781.48172330,0
1666599000000,19336.20000000,19337.33000000,19323.58000000,19328.30000000,67.01141000,1666599059999,1295309.31513040,1904,26.57689000,513727.30860420,0
1666599060000,19328.48000000,19334.86000000,19319.58000000,19333.04000000,77.38396000,1666599119999,1495742.22256170,1901,40.46167000,782098.35597580,0
1666599120000,19332.57000000,19336.50000000,19329.29000000,19333.60000000,57.73531000,1666599179999,1116262.28581380,1270,38.13896000,737402.95732120,0
1666599180000,19334.00000000,19340.41000000,19322.22000000,19329.69000000,88.24925000,1666599239999,1706004.00699910,1929,36.25035000,700843.72627110,0
1666599240000,19330.05000000,19335.20000000,19328.61000000,19333.17000000,45.08823000,1666599299999,871649.95477970,1376,23.96945000,463388.44832290,0
1666599300000,19332.64000000,19335.76000000,19326.54000000,19329.83000000,77.43245000,1666599359999,1496841.26173780,1693,37.03607000,715963.91338940,0
1666599360000,19329.82000000,19336.67000000,19322.96000000,19323.16000000,80.06603000,1666599419999,1547692.78505870,1631,33.45207000,646648.78345950,0
1666599420000,19323.18000000,19327.36000000,19315.04000000,19315.82000000,78.10707000,1666599479999,1509003.13515780,1765,35.98402000,695212.23382640,0
1666599480000,19316.58000000,19321.04000000,19311.56000000,19316.23000000,81.12006000,1666599539999,1566964.98501520,1782,41.06188000,793199.84853480,0
1666599540000,19316.95000000,19320.93000000,19311.05000000,19318.98000000,61.82865000,1666599599999,1194298.34204320,1761,31.76547000,613606.75055990,0
1666599600000,19318.98000000,19322.86000000,19314.27000000,19320.06000000,74.18817000,1666599659999,1433246.10405570,1672,38.76865000,748987.32607480,0
1666599660000,19320.57000000,19320.57000000,19309.19000000,19309.35000000,72.00092000,1666599719999,1390709.48118010,1907,29.69027000,573478.65747890,0
1666599720000,19310.17000000,19312.64000000,19301.89000000,19303.15000000,98.95004000,1666599779999,1910402.22271130,2176,40.52427000,782425.63598650,0
1666599780000,19304.06000000,19310.82000000,19297.71000000,19302.48000000,99.59693000,1666599839999,1922571.38720120,2412,57.71819000,1114185.99491510,0
1666599840000,19303.27000000,19309.15000000,19296.35000000,19306.38000000,78.02189000,1666599899999,1506040.56549870,1992,46.78018000,903010.64975890,0
